taxonKey,scientificName,rank,taxonomicStatus,kingdom,includes
5159101,"Myzocallis walshii (Monell, 1879)",SPECIES,ACCEPTED,Animalia,"5159101: Myzocallis walshii (Monell, 1879)"
5166487,"Megabalanus tintinnabulum (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"2115692: Balanus tintinnabulum (Linnaeus, 1758)"
5166760,"Ammothea hilgendorfi (Böhm, 1879)",SPECIES,ACCEPTED,Animalia,"5166760: Ammothea hilgendorfi (Böhm, 1879)"
5177089,"Jaera istri Veuille, 1979",SPECIES,ACCEPTED,Animalia,"5177089: Jaera istri Veuille, 1979"
5177825,"Incisocalliope aestuarius (Watling & Maurer, 1973)",SPECIES,ACCEPTED,Animalia,"5177825: Incisocalliope aestuarius (Watling & Maurer, 1973)"
5178052,"Caprella equilibra Say, 1818",SPECIES,ACCEPTED,Animalia,"5178052: Caprella equilibra Say, 1818"
5178057,"Caprella mutica Schurin, 1935",SPECIES,ACCEPTED,Animalia,"5178057: Caprella mutica Schurin, 1935"
5179027,"Scutigera coleoptrata Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"5179027: Scutigera coleoptrata Linnaeus, 1758"
5188971,"Rangia cuneata (G.B.Sowerby I, 1832)",SPECIES,ACCEPTED,Animalia,"5188971: Rangia cuneata (G.B.Sowerby I, 1832)"
5189032,"Corbicula fluminalis (O.F.Müller, 1774)",SPECIES,ACCEPTED,Animalia,"5189032: Corbicula fluminalis (O.F.Müller, 1774)"
5189713,"Menetus dilatatus (A.Gould, 1841)",SPECIES,ACCEPTED,Animalia,"5189713: Menetus dilatatus (A.Gould, 1841)"
5189806,"Physella acuta (Draparnaud, 1805)",SPECIES,ACCEPTED,Animalia,"5189806: Physella acuta (Draparnaud, 1805) | 5189807: Physella heterostropha (Say, 1817) | 7790194: Haitia acuta (Draparnaud, 1805) | 2291118: Physa acuta Draparnaud, 1805"
5192470,"Potamopyrgus antipodarum (J.E.Gray, 1843)",SPECIES,ACCEPTED,Animalia,"5192470: Potamopyrgus antipodarum (J.E.Gray, 1843) | 5725386: Potamopyrgus jenkinsi (E.A.Smith, 1889)"
5192789,"Crepidula fornicata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5192789: Crepidula fornicata (Linnaeus, 1758)"
5199161,"Hypania invalida (Grube, 1860)",SPECIES,ACCEPTED,Animalia,"5199161: Hypania invalida (Grube, 1860)"
5202793,"Clarias gariepinus (Burchell, 1822)",SPECIES,ACCEPTED,Animalia,"5202793: Clarias gariepinus (Burchell, 1822)"
5203111,"Umbra pygmaea (DeKay, 1842)",SPECIES,ACCEPTED,Animalia,"5203111: Umbra pygmaea (DeKay, 1842)"
5204019,"Oncorhynchus mykiss (Walbaum, 1792)",SPECIES,ACCEPTED,Animalia,"5204019: Oncorhynchus mykiss (Walbaum, 1792)"
5208832,"Gobiosoma bosc (Lacepède, 1800)",SPECIES,ACCEPTED,Animalia,"5208832: Gobiosoma bosc (Lacepède, 1800)"
5217334,"Xenopus laevis (Daudin, 1802)",SPECIES,ACCEPTED,Animalia,"5217334: Xenopus laevis (Daudin, 1802)"
5218786,"Procyon lotor (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5218786: Procyon lotor (Linnaeus, 1758)"
5218823,"Mustela vison Schreber, 1777",SPECIES,ACCEPTED,Animalia,"2433652: Neovison vison (Schreber, 1777)"
5218899,"Amblonyx cinereus (Illiger, 1815)",SPECIES,ACCEPTED,Animalia,"2433894: Aonyx cinereus (Illiger, 1815)"
5219380,"Mephitis mephitis (Schreber, 1776)",SPECIES,ACCEPTED,Animalia,"5219380: Mephitis mephitis (Schreber, 1776)"
5219681,"Sciurus carolinensis Gmelin, 1788",SPECIES,ACCEPTED,Animalia,"5219681: Sciurus carolinensis Gmelin, 1788"
5219683,"Sciurus niger Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"5219683: Sciurus niger Linnaeus, 1758"
5219702,"Cavia porcellus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5219702: Cavia porcellus (Linnaeus, 1758)"
5219721,"Meriones unguiculatus (Milne-Edwards, 1867)",SPECIES,ACCEPTED,Animalia,"5219721: Meriones unguiculatus (Milne-Edwards, 1867)"
5219858,"Ondatra zibethicus (Linnaeus, 1766)",SPECIES,ACCEPTED,Animalia,"5219858: Ondatra zibethicus (Linnaeus, 1766)"
5220136,"Dama dama (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5220136: Dama dama (Linnaeus, 1758)"
5220170,"Rupicapra rupicapra (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5220170: Rupicapra rupicapra (Linnaeus, 1758)"
5220435,"Pelodiscus sinensis Wiegmann, 1835",SPECIES,ACCEPTED,Animalia,"5220435: Pelodiscus sinensis Wiegmann, 1835"
5221283,"Eublepharis macularius (Blyth, 1854)",SPECIES,ACCEPTED,Animalia,"5221283: Eublepharis macularius (Blyth, 1854)"
5221528,"Hemidactylus turcicus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5221528: Hemidactylus turcicus (Linnaeus, 1758)"
5224503,"Lampropeltis triangulum (Lacépède, 1789)",SPECIES,ACCEPTED,Animalia,"5224503: Lampropeltis triangulum (Lacépède, 1789)"
5227747,"Lophophorus impejanus (Latham, 1790)",SPECIES,ACCEPTED,Animalia,"5227747: Lophophorus impejanus (Latham, 1790)"
5227775,"Phasianus versicolor Vieillot, 1825",SPECIES,ACCEPTED,Animalia,"5227775: Phasianus versicolor Vieillot, 1825"
5227966,"Lophura nycthemera (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5227966: Lophura nycthemera (Linnaeus, 1758)"
5227993,"Lophura leucomelanos (Latham, 1790)",SPECIES,ACCEPTED,Animalia,"5227993: Lophura leucomelanos (Latham, 1790)"
5228033,"Chrysolophus amherstiae (Leadbeater, 1829)",SPECIES,ACCEPTED,Animalia,"5228033: Chrysolophus amherstiae (Leadbeater, 1829)"
5228034,"Chrysolophus pictus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5228034: Chrysolophus pictus (Linnaeus, 1758)"
5228080,"Callipepla californica (Shaw, 1798)",SPECIES,ACCEPTED,Animalia,"5228080: Callipepla californica (Shaw, 1798)"
5228229,"Balearica regulorum (E.T.Bennett, 1834)",SPECIES,ACCEPTED,Animalia,"5228229: Balearica regulorum (E.T.Bennett, 1834)"
5229044,"Psittacula cyanocephala (Linnaeus, 1766)",SPECIES,ACCEPTED,Animalia,"5229044: Psittacula cyanocephala (Linnaeus, 1766)"
5229045,"Psittacula alexandri (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5229045: Psittacula alexandri (Linnaeus, 1758)"
5229055,"Psittacula eupatria (Linnaeus, 1766)",SPECIES,ACCEPTED,Animalia,"5229055: Psittacula eupatria (Linnaeus, 1766)"
5229110,"Cyanoramphus novaezelandiae (Sparrman, 1787)",SPECIES,ACCEPTED,Animalia,"5229110: Cyanoramphus novaezelandiae (Sparrman, 1787)"
5229128,"Himantopus mexicanus (P.L.S.Müller, 1776)",SPECIES,ACCEPTED,Animalia,"5229128: Himantopus mexicanus (P.L.S.Müller, 1776)"
5229134,"Vanellus miles (Boddaert, 1783)",SPECIES,ACCEPTED,Animalia,"5229134: Vanellus miles (Boddaert, 1783)"
5229136,"Vanellus armatus (Burchell, 1822)",SPECIES,ACCEPTED,Animalia,"5229136: Vanellus armatus (Burchell, 1822)"
5229142,"Vanellus spinosus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5229142: Vanellus spinosus (Linnaeus, 1758)"
5229154,"Scopus umbretta Gmelin, 1789",SPECIES,ACCEPTED,Animalia,"5229154: Scopus umbretta Gmelin, 1789"
5229156,"Pelecanus conspicillatus Temminck, 1824",SPECIES,ACCEPTED,Animalia,"5229156: Pelecanus conspicillatus Temminck, 1824"
5229203,"Bostrychia hagedash (Latham, 1790)",SPECIES,ACCEPTED,Animalia,"5229203: Bostrychia hagedash (Latham, 1790)"
5229204,"Eudocimus ruber (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5229204: Eudocimus ruber (Linnaeus, 1758)"
5229205,"Eudocimus albus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5229205: Eudocimus albus (Linnaeus, 1758)"
5229411,"Anastomus lamelligerus Temminck, 1823",SPECIES,ACCEPTED,Animalia,"5229411: Anastomus lamelligerus Temminck, 1823"
5230734,"Onychognathus tristramii (P.L.Sclater, 1858)",SPECIES,ACCEPTED,Animalia,"5230734: Onychognathus tristramii (P.L.Sclater, 1858)"
5230852,"Passerina ciris (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5230852: Passerina ciris (Linnaeus, 1758)"
5230862,"Passerina caerulea (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5230862: Passerina caerulea (Linnaeus, 1758)"
5231103,"Zonotrichia capensis (P.L.S.Müller, 1776)",SPECIES,ACCEPTED,Animalia,"5231103: Zonotrichia capensis (P.L.S.Müller, 1776)"
5231398,"Leiothrix lutea (Scopoli, 1786)",SPECIES,ACCEPTED,Animalia,"5231398: Leiothrix lutea (Scopoli, 1786)"
5232422,"Chloephaga melanoptera (Eyton, 1838)",SPECIES,ACCEPTED,Animalia,"5232422: Chloephaga melanoptera (Eyton, 1838)"
5232423,"Chloephaga poliocephala P.L.Sclater, 1857",SPECIES,ACCEPTED,Animalia,"5232423: Chloephaga poliocephala P.L.Sclater, 1857"
5232428,"Chloephaga picta (J.F.Gmelin, 1789)",SPECIES,ACCEPTED,Animalia,"5232428: Chloephaga picta (J.F.Gmelin, 1789)"
5232432,"Cereopsis novaehollandiae Latham, 1801",SPECIES,ACCEPTED,Animalia,"5232432: Cereopsis novaehollandiae Latham, 1801"
5232435,"Malacorhynchus membranaceus (Latham, 1801)",SPECIES,ACCEPTED,Animalia,"5232435: Malacorhynchus membranaceus (Latham, 1801)"
5232437,"Branta canadensis (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5232437: Branta canadensis (Linnaeus, 1758) | 7191098: Branta canadensis canadensis | 5232443: Branta canadensis parvipes (Cassin, 1852)"
5232445,"Branta sandvicensis (Vigors, 1834)",SPECIES,ACCEPTED,Animalia,"5232445: Branta sandvicensis (Vigors, 1834)"
5232452,"Branta hutchinsii (Richardson, 1832)",SPECIES,ACCEPTED,Animalia,"5232452: Branta hutchinsii (Richardson, 1832) | 7191099: Branta hutchinsii hutchinsii | 5232460: Branta hutchinsii taverneri Delacour, 1951 | 5232463: Branta canadensis hutchinsi (Richardson, 1832) | 5232453: Branta hutchinsii minima Ridgway, 1885"
5232465,"Plectropterus gambensis (Linnaeus, 1766)",SPECIES,ACCEPTED,Animalia,"5232465: Plectropterus gambensis (Linnaeus, 1766)"
5232469,"Oxyura vittata (Philippi, 1860)",SPECIES,ACCEPTED,Animalia,"5232469: Oxyura vittata (Philippi, 1860)"
5250069,"Thecaphora oxalidis (Ellis & Tracy) M.Lutz, R.Bauer & Piątek",SPECIES,ACCEPTED,Fungi,"5250069: Thecaphora oxalidis (Ellis & Tracy) M.Lutz, R.Bauer & Piątek"
5274858,Salvinia natans (L.) All.,SPECIES,ACCEPTED,Plantae,5274858: Salvinia natans (L.) All.
5274861,Salvinia auriculata Aubl.,SPECIES,ACCEPTED,Plantae,5274861: Salvinia auriculata Aubl.
5275398,Pteris vittata L.,SPECIES,ACCEPTED,Plantae,5275398: Pteris vittata L.
5275404,Pteris cretica L.,SPECIES,ACCEPTED,Plantae,5275404: Pteris cretica L.
5275415,Pteris multifida Poir.,SPECIES,ACCEPTED,Plantae,5275415: Pteris multifida Poir.
5281901,Campylopus introflexus (Hedw.) Brid.,SPECIES,ACCEPTED,Plantae,5281901: Campylopus introflexus (Hedw.) Brid.
5284231,Metasequoia glyptostroboides H.H.Hu & W.C.Cheng,SPECIES,ACCEPTED,Plantae,5284231: Metasequoia glyptostroboides H.H.Hu & W.C.Cheng
5284237,Cryptomeria japonica (Thunb. ex L.f.) D.Don,SPECIES,ACCEPTED,Plantae,5284237: Cryptomeria japonica (Thunb. ex L.f.) D.Don
5284698,Cedrus deodara (Lamb.) G.Don,SPECIES,ACCEPTED,Plantae,5284698: Cedrus deodara (Lamb.) G.Don
5284702,Cedrus atlantica (Endl.) Manetti ex Carriere,SPECIES,ACCEPTED,Plantae,5284702: Cedrus atlantica (Endl.) Manetti ex Carriere
5284809,Pinus nigra J.F.Arnold,SPECIES,ACCEPTED,Plantae,5825913: Pinus nigra subsp. laricio (Poir.) Maire | 5284809: Pinus nigra J.F.Arnold | 7230699: Pinus nigra subsp. nigra | 5686697: Pinus nigra var. caramanica (Loudon) Rehd. | 6712388: Pinus nigra var. corsicana (Loudon) Hyl. | 5686674: Pinus nigra subsp. salzmannii (Dunal) Franco | 7306188: Pinus nigra f. nigra | 8184740: Pinus nigra var. austriaca (Höss) Badoux
5284827,Picea sitchensis (Bong.) Carrière,SPECIES,ACCEPTED,Plantae,5284827: Picea sitchensis (Bong.) Carrière
5284884,Picea abies (L.) H.Karst.,SPECIES,ACCEPTED,Plantae,5284884: Picea abies (L.) H.Karst.
5284950,Picea omorika (Pancic) Purk.,SPECIES,ACCEPTED,Plantae,"5284950: Picea omorika (Pancic) Purk. | 7763625: Picea omorika (Pančić) Mast., 1884"
5284982,Pinus strobus L.,SPECIES,ACCEPTED,Plantae,5284982: Pinus strobus L.
5285053,Pinus ponderosa Douglas ex C.Lawson,SPECIES,ACCEPTED,Plantae,5285053: Pinus ponderosa Douglas ex C.Lawson | 7983588: Pinus ponderosa subsp. scopulorum (Engelm.) E.Murray
5285074,Pinus wallichiana A.B.Jacks.,SPECIES,ACCEPTED,Plantae,5285074: Pinus wallichiana A.B.Jacks.
5285385,Pinus mugo Turra,SPECIES,ACCEPTED,Plantae,5285385: Pinus mugo Turra | 8065059: Pinus echinata Carrière | 5285386: Pinus mugo subsp. rotundata (Link) Janch. & H.Neumayer
5285565,Pinus pinaster Aiton,SPECIES,ACCEPTED,Plantae,5285565: Pinus pinaster Aiton
5285635,Pinus rigida Mill.,SPECIES,ACCEPTED,Plantae,5285635: Pinus rigida Mill.
5285637,Pinus sylvestris L.,SPECIES,ACCEPTED,Plantae,5285637: Pinus sylvestris L.
5285750,Pinus contorta Douglas ex Loudon,SPECIES,ACCEPTED,Plantae,"7371777: Pinus contorta subsp. murrayana (Balf.) A.E.Murray | 5285750: Pinus contorta Douglas ex Loudon | 7448331: Pinus contorta subsp. latifolia (Engelm. ex S.Watson) A.E.Murray, 1982"
5289492,Typha minima Funck,SPECIES,ACCEPTED,Plantae,5289492: Typha minima Funck
5289503,Typha laxmannii Lepech.,SPECIES,ACCEPTED,Plantae,5289503: Typha laxmannii Lepech.
5289620,Chloris truncata R.Br.,SPECIES,ACCEPTED,Plantae,5289620: Chloris truncata R.Br.
5289623,Chloris pectinata Benth.,SPECIES,ACCEPTED,Plantae,5289623: Chloris pectinata Benth.
5289624,Chloris virgata Sw.,SPECIES,ACCEPTED,Plantae,5289624: Chloris virgata Sw.
5289629,Chloris ventricosa R.Br.,SPECIES,ACCEPTED,Plantae,5289629: Chloris ventricosa R.Br.
5289631,Chloris divaricata R.Br.,SPECIES,ACCEPTED,Plantae,5289631: Chloris divaricata R.Br.
5289643,Apera interrupta (L.) P.Beauv.,SPECIES,ACCEPTED,Plantae,5289643: Apera interrupta (L.) P.Beauv. | 2702884: Agrostis interrupta L.
5289666,Setaria faberi R.A.W.Herrm.,SPECIES,ACCEPTED,Plantae,5289666: Setaria faberi R.A.W.Herrm.
5289670,Setaria adhaerens (Forssk.) Chiov.,SPECIES,ACCEPTED,Plantae,5289670: Setaria adhaerens (Forssk.) Chiov.
5289679,Setaria parviflora (Poir.) Kerguélen,SPECIES,ACCEPTED,Plantae,5289679: Setaria parviflora (Poir.) Kerguélen
5289684,Setaria viridis (L.) P.Beauv.,SPECIES,ACCEPTED,Plantae,5289684: Setaria viridis (L.) P.Beauv. | 5673343: Setaria viridis var. major Gray | 5708237: Setaria viridis var. viridis | 5673918: Setaria italica subsp. viridis (L.) Thell. | 5673924: Setaria italica subsp. pycnocoma (Steud.) De Wet
5289686,Setaria verticillata (L.) P.Beauv.,SPECIES,ACCEPTED,Plantae,5289686: Setaria verticillata (L.) P.Beauv. | 7226776: Setaria verticillata var. verticillata | 2703015: Setaria verticilliformis Dumort. | 7908347: Setaria verticillata var. ambigua (Guss.) Parl.
5289693,Setaria pumila (Poir.) Roem. & Schult.,SPECIES,ACCEPTED,Plantae,5289693: Setaria pumila (Poir.) Roem. & Schult.
5289698,Setaria italica (L.) P.Beauv.,SPECIES,ACCEPTED,Plantae,5289698: Setaria italica (L.) P.Beauv. | 5674099: Setaria germanica (Mill.) P.Beauv.
5289709,Setaria sphacelata (Schumach.) Stapf & C.E.Hubb. ex Moss,SPECIES,ACCEPTED,Plantae,5289709: Setaria sphacelata (Schumach.) Stapf & C.E.Hubb. ex Moss
5289731,Cenchrus longispinus (Hack.) Fernald,SPECIES,ACCEPTED,Plantae,5289731: Cenchrus longispinus (Hack.) Fernald
5289739,Cenchrus echinatus L.,SPECIES,ACCEPTED,Plantae,5289739: Cenchrus echinatus L.
5289744,Phalaris canariensis L.,SPECIES,ACCEPTED,Plantae,5289744: Phalaris canariensis L.
5289745,Phalaris brachystachys Link,SPECIES,ACCEPTED,Plantae,5289745: Phalaris brachystachys Link
5289746,Phalaris aquatica L.,SPECIES,ACCEPTED,Plantae,5289746: Phalaris aquatica L.
5289752,Phalaris minor Retz.,SPECIES,ACCEPTED,Plantae,5289752: Phalaris minor Retz.
5289753,Phalaris angusta Nees ex Trin.,SPECIES,ACCEPTED,Plantae,5289753: Phalaris angusta Nees ex Trin.
5289756,Phalaris arundinacea L.,SPECIES,ACCEPTED,Plantae,"5289756: Phalaris arundinacea L. | 5289757: Phalaris arundinacea var. picta L. | 10884530: Phalaris arundinacea var. picta Muhl. ex W.P.C.Barton, 1815"
5289758,Phalaris paradoxa L.,SPECIES,ACCEPTED,Plantae,5289758: Phalaris paradoxa L. | 6067713: Phalaris paradoxa var. paradoxa
5289762,Lamarckia aurea (L.) Moench,SPECIES,ACCEPTED,Plantae,5289762: Lamarckia aurea (L.) Moench
5289763,Gastridium phleoides (Nees & Meyen) C.E.Hubb.,SPECIES,ACCEPTED,Plantae,5289763: Gastridium phleoides (Nees & Meyen) C.E.Hubb.
5289764,Gastridium ventricosum (Gouan) Schinz & Thell.,SPECIES,ACCEPTED,Plantae,5289764: Gastridium ventricosum (Gouan) Schinz & Thell.
5289781,Aegilops geniculata Roth,SPECIES,ACCEPTED,Plantae,5289781: Aegilops geniculata Roth
5289783,Aegilops cylindrica Host,SPECIES,ACCEPTED,Plantae,5289783: Aegilops cylindrica Host
5289814,Eustachys neglecta (Nash) Nash,SPECIES,ACCEPTED,Plantae,5289814: Eustachys neglecta (Nash) Nash
5289819,Eustachys retusa (Lag.) Kunth,SPECIES,ACCEPTED,Plantae,5289819: Eustachys retusa (Lag.) Kunth
5289831,Nassella neesiana (Trin. & Rupr.) Barkworth,SPECIES,ACCEPTED,Plantae,5289831: Nassella neesiana (Trin. & Rupr.) Barkworth
5289833,Nassella tenuissima (Trin.) Barkworth,SPECIES,ACCEPTED,Plantae,5289833: Nassella tenuissima (Trin.) Barkworth | 2703611: Stipa tenuissima Trin.
5289836,Nassella formicarum (Delile) Barkworth,SPECIES,ACCEPTED,Plantae,5289836: Nassella formicarum (Delile) Barkworth
5289906,Rostraria cristata (L.) Tzvelev,SPECIES,ACCEPTED,Plantae,5289906: Rostraria cristata (L.) Tzvelev | 2705915: Koeleria cristata (L.) Bertol.
5289911,Polypogon elongatus Kunth,SPECIES,ACCEPTED,Plantae,5289911: Polypogon elongatus Kunth
5289912,Polypogon fugax Nees ex Steud.,SPECIES,ACCEPTED,Plantae,5289912: Polypogon fugax Nees ex Steud.
5289913,Polypogon maritimus Willd.,SPECIES,ACCEPTED,Plantae,5289913: Polypogon maritimus Willd.
5289917,Polypogon monspeliensis (L.) Desf.,SPECIES,ACCEPTED,Plantae,5289917: Polypogon monspeliensis (L.) Desf.
5289919,Polypogon viridis (Gouan) Breistr.,SPECIES,ACCEPTED,Plantae,5289919: Polypogon viridis (Gouan) Breistr.
5289929,Digitaria abyssinica (Hochst. ex A.Rich.) Stapf,SPECIES,ACCEPTED,Plantae,5289929: Digitaria abyssinica (Hochst. ex A.Rich.) Stapf
5289957,Digitaria brownii (Roem. & Schult.) Hughes,SPECIES,ACCEPTED,Plantae,5289957: Digitaria brownii (Roem. & Schult.) Hughes
5289972,Digitaria sanguinalis (L.) Scop.,SPECIES,ACCEPTED,Plantae,5289972: Digitaria sanguinalis (L.) Scop. | 10966302: Digitaria sanguinalis subsp. sanguinalis | 8946022: Panicum sanguinale L. | 5675253: Digitaria sanguinalis subsp. pectiniformis Henrard
5289995,Digitaria violascens Link,SPECIES,ACCEPTED,Plantae,5289995: Digitaria violascens Link
5289998,Digitaria ciliaris (Retz.) Koeler,SPECIES,ACCEPTED,Plantae,5289998: Digitaria ciliaris (Retz.) Koeler | 5676291: Digitaria ciliaris subsp. nubica (Stapf) S.K.Jain & Doli Das | 7736068: Digitaria ciliaris subsp. nubica (Stapf) S.T.Blake
5290052,Zea mays L.,SPECIES,ACCEPTED,Plantae,5290052: Zea mays L.
5290059,Beckmannia syzigachne (Steud.) Fernald,SPECIES,ACCEPTED,Plantae,5290059: Beckmannia syzigachne (Steud.) Fernald
5290069,Parapholis incurva (L.) C.E.Hubb.,SPECIES,ACCEPTED,Plantae,5290069: Parapholis incurva (L.) C.E.Hubb.
5290126,Tragus racemosus (L.) All.,SPECIES,ACCEPTED,Plantae,5290126: Tragus racemosus (L.) All.
5290143,Brachypodium distachyon (L.) P.Beauv.,SPECIES,ACCEPTED,Plantae,5290143: Brachypodium distachyon (L.) P.Beauv.
5290144,Brachypodium phoenicoides (L.) Roem. & Schult.,SPECIES,ACCEPTED,Plantae,5290144: Brachypodium phoenicoides (L.) Roem. & Schult.
5290170,Phyllostachys viridiglaucescens (Carrière) Rivière & C.Rivière,SPECIES,ACCEPTED,Plantae,5290170: Phyllostachys viridiglaucescens (Carrière) Rivière & C.Rivière
5290177,Lagurus ovatus L.,SPECIES,ACCEPTED,Plantae,5290177: Lagurus ovatus L.
5290192,Cenchrus longisetus M.C.Johnst.,SPECIES,ACCEPTED,Plantae,5290192: Cenchrus longisetus M.C.Johnst.
5290242,Gaudinia fragilis (L.) P.Beauv.,SPECIES,ACCEPTED,Plantae,5290242: Gaudinia fragilis (L.) P.Beauv.
5290282,Elymus canadensis L.,SPECIES,ACCEPTED,Plantae,5290282: Elymus canadensis L.
5295044,Smilax aspera L.,SPECIES,ACCEPTED,Plantae,5295044: Smilax aspera L.
5295375,Smilax rotundifolia L.,SPECIES,ACCEPTED,Plantae,5295375: Smilax rotundifolia L.
5296015,Sisyrinchium angustifolium Mill.,SPECIES,ACCEPTED,Plantae,5296015: Sisyrinchium angustifolium Mill.
5296178,Sisyrinchium montanum Greene,SPECIES,ACCEPTED,Plantae,5296178: Sisyrinchium montanum Greene
5296218,Sisyrinchium californicum (Ker Gawl.) Dryand.,SPECIES,ACCEPTED,Plantae,5296218: Sisyrinchium californicum (Ker Gawl.) Dryand.
5296432,Sisyrinchium striatum Sm.,SPECIES,ACCEPTED,Plantae,5296432: Sisyrinchium striatum Sm.
5297966,Iris xiphium L.,SPECIES,ACCEPTED,Plantae,5297966: Iris xiphium L.
5298069,Iris ×germanica L.,SPECIES,ACCEPTED,Plantae,5298069: Iris ×germanica L.
5298126,Iris sibirica L.,SPECIES,ACCEPTED,Plantae,5298126: Iris sibirica L.
5298406,Iris reticulata M.Bieb.,SPECIES,ACCEPTED,Plantae,5298406: Iris reticulata M.Bieb.
5298675,Iris pumila L.,SPECIES,ACCEPTED,Plantae,5298675: Iris pumila L.
5298765,Iris foetidissima L.,SPECIES,ACCEPTED,Plantae,5298765: Iris foetidissima L.
5298908,Iris graminea L.,SPECIES,ACCEPTED,Plantae,5298908: Iris graminea L.
5299536,Tulipa sylvestris L.,SPECIES,ACCEPTED,Plantae,5299536: Tulipa sylvestris L.
5299590,Tulipa urumiensis Stapf,SPECIES,ACCEPTED,Plantae,5299590: Tulipa urumiensis Stapf | 5299589: Tulipa tarda Stapf
5299675,Tulipa gesneriana L.,SPECIES,ACCEPTED,Plantae,5299675: Tulipa gesneriana L.
5300102,Gagea pratensis (Pers.) Dumort.,SPECIES,ACCEPTED,Plantae,5300102: Gagea pratensis (Pers.) Dumort.
5300716,Fritillaria imperialis L.,SPECIES,ACCEPTED,Plantae,5300716: Fritillaria imperialis L.
5303040,Thalia dealbata Fraser,SPECIES,ACCEPTED,Plantae,5303040: Thalia dealbata Fraser
5303515,Tinantia pringlei (S.Watson) Rohweder,SPECIES,ACCEPTED,Plantae,5303515: Tinantia pringlei (S.Watson) Rohweder
5303524,Tinantia erecta (Jacq.) Fenzl,SPECIES,ACCEPTED,Plantae,5303524: Tinantia erecta (Jacq.) Fenzl | 8370695: Tinantia erecta (Jacq.) Schltdl.
5303891,Danae racemosa (L.) Moench,SPECIES,ACCEPTED,Plantae,5303891: Danae racemosa (L.) Moench | 5303892: Danae laurus Medik.
5304187,Triteleia laxa Benth.,SPECIES,ACCEPTED,Plantae,5304187: Triteleia laxa Benth.
5304257,Hyacinthoides hispanica (Mill.) Rothm.,SPECIES,ACCEPTED,Plantae,5304257: Hyacinthoides hispanica (Mill.) Rothm.
5304294,Hyacinthoides ×massartiana Geerinck,SPECIES,ACCEPTED,Plantae,5304294: Hyacinthoides ×massartiana Geerinck
5305162,Kniphofia ×praecox Baker,SPECIES,ACCEPTED,Plantae,5305162: Kniphofia ×praecox Baker
5324959,Himantoglossum robertianum (Loisel.) P.Delforge,SPECIES,ACCEPTED,Plantae,5324959: Himantoglossum robertianum (Loisel.) P.Delforge
5328593,Aponogeton distachyos L.f.,SPECIES,ACCEPTED,Plantae,5328593: Aponogeton distachyos L.f.
